source;target;Dijkstra time;Dijkstra iteration;Dijkstra path weight;Dijkstra path length;Bidirectional Dijkstra time;Bidirectional Dijkstra iteration;Bidirectional Dijkstra path weight;Bidirectional Dijkstra path length
255;5385;17;6376;5321;50;26;3974;5321;50
3663;2347;30;9377;11584;103;24;7400;11584;103
1803;8116;8;3639;4857;43;8;1841;4857;43
1813;9646;18;9361;8585;75;24;5892;8585;75
6651;8897;0;91;566;5;0;47;566;5
4528;4665;17;7789;7011;67;24;6225;7011;67
195;361;16;8225;8959;82;18;5950;8959;82
9363;6980;15;7180;5822;55;10;4046;5822;55
927;4201;19;9816;10885;102;18;7174;10885;102
6340;3095;11;2866;3971;36;0;1987;3971;36
2756;9870;20;7761;8516;79;17;6139;8516;79
2704;9604;8;4335;4072;38;8;2352;4072;38
3380;6638;16;9106;7095;65;17;5319;7095;65
4383;7342;10;3108;3915;47;0;2166;3915;47
8928;70;17;9558;11867;101;25;7471;11867;101
6754;3781;8;5051;7792;72;18;4432;7792;72
2313;1292;24;8649;9066;98;17;5835;9066;98
8777;8751;16;3300;4943;45;17;2843;4943;45
5743;1808;34;7542;7362;68;17;5786;7362;68
7537;9669;8;4422;4898;40;8;1784;4898;40
9114;2836;10;5751;5539;49;9;3612;5539;49
3450;6903;8;637;1669;14;0;405;1669;14
9879;4405;0;847;1795;19;0;359;1795;19
7383;2413;14;4235;3927;35;8;2177;3927;35
3978;2036;16;8061;7610;68;16;4680;7610;68
207;7739;8;3521;5126;47;9;2748;5126;47
9586;7718;10;8278;9228;79;22;5921;9228;79
5072;3439;11;6146;4668;46;9;2618;4668;46
9946;1444;11;4681;6929;63;16;4019;6929;63
531;9307;12;7856;8808;56;12;4300;8808;56
3307;4720;0;529;1360;12;0;272;1360;12
874;9305;19;5537;4625;49;9;2985;4625;49
4063;8373;0;339;1654;17;0;297;1654;17
7638;9520;16;5567;7459;66;14;4571;7459;66
8960;25;8;3958;4478;46;8;2534;4478;46
7510;4562;17;7415;7926;76;19;6399;7926;76
6495;4018;20;7632;8545;80;12;5217;8545;80
9705;9807;20;8829;7073;57;16;4595;7073;57
4625;1633;0;126;659;6;0;79;659;6
1397;42;0;1248;2094;21;8;523;2094;21
8147;1360;10;5049;5252;49;8;3569;5252;49
1472;1205;8;1318;2139;24;0;638;2139;24
8863;5844;19;7525;9014;80;34;5552;9014;80
5339;11;28;8535;6464;58;16;4778;6464;58
23;3359;8;4886;5586;52;9;3486;5586;52
4046;9018;21;8063;7222;61;16;5719;7222;61
3485;3173;8;5059;4254;38;8;2083;4254;38
158;2956;10;3679;3802;34;10;1990;3802;34
8293;9000;22;9602;11143;96;27;7415;11143;97
9819;4608;8;2571;5069;47;8;2241;5069;47
4834;5266;3;3595;4523;40;8;1939;4523;40
7415;170;0;480;1311;11;0;263;1311;11
9821;5662;12;3561;4804;47;9;2369;4804;47
2769;2915;0;1265;2765;24;8;880;2765;24
3093;2020;11;4551;5150;46;8;2734;5150;46
639;6366;9;4118;4060;38;8;2361;4060;38
8416;2991;8;5539;6634;59;16;3778;6634;59
5274;3577;8;6793;8450;23;17;3696;8450;23
879;3501;0;608;1506;13;0;331;1506;13
1523;7324;8;2034;3628;35;0;1389;3628;35
7839;3682;24;9817;10273;96;18;7218;10273;96
2356;1041;8;3533;5864;53;8;3147;5864;53
9836;5481;9;98;587;7;0;55;587;7
6449;9280;17;8614;7300;65;27;6158;7300;65
8352;7737;8;1183;2522;24;0;757;2522;24
236;4597;18;6818;7068;70;16;5285;7068;70
889;8591;16;8382;6594;53;8;4921;6594;53
8312;6608;25;8250;8620;75;25;6455;8620;75
3065;2654;34;8637;7875;69;39;6415;7875;69
2950;3337;15;5851;4631;47;9;2456;4631;47
8023;8800;8;893;1782;18;2;475;1782;18
1787;8638;18;9802;10047;89;19;7095;10047;89
5539;4391;3;541;1736;13;1;341;1736;13
5683;7995;17;8367;8635;86;12;6736;8635;86
854;9892;16;7432;5515;50;16;3500;5515;50
5806;5413;10;6794;5333;45;17;3802;5333;45
3575;6963;21;8375;9011;78;11;6775;9011;78
1448;5475;9;821;1736;16;0;441;1736;16
3530;897;19;6326;8321;72;12;5454;8321;72
6231;2889;20;8162;7314;65;17;5970;7314;65
4020;1323;8;1489;2704;22;0;1030;2704;22
6461;3362;16;9082;10140;85;19;7077;10140;85
1241;981;9;2156;2822;25;0;805;2822;25
7069;6425;8;1720;3590;33;0;1474;3590;33
7894;2884;17;4923;4263;45;0;2150;4263;45
5099;9252;16;6964;8047;72;17;4841;8047;72
2971;537;0;1832;2583;24;8;962;2583;24
364;3246;17;6337;6175;52;10;3831;6175;52
5056;1274;16;8383;7794;66;16;5335;7794;66
1021;4000;0;1294;2209;22;0;499;2209;22
1624;4030;18;5295;5765;54;8;3757;5765;54
5711;5659;8;4815;5871;53;15;3502;5871;53
9859;7204;21;8499;8931;84;28;5341;8931;84
9103;6244;28;6767;7851;73;22;4658;7851;73
5773;8145;16;9228;7907;69;16;5661;7907;69
2020;9532;16;6360;7530;68;8;4349;7530;68
9108;7316;8;3431;3665;33;8;1861;3665;33
4818;8427;16;8877;10493;97;17;7060;10493;97
1207;6392;21;7909;7072;67;8;4560;7072;67
1739;8825;8;2113;3238;31;9;1433;3238;31
329;8181;10;6330;8374;73;16;4599;8374;73
213;3913;8;2213;2795;25;1;1074;2795;25
4901;1475;16;8670;8180;72;18;6446;8180;72
5943;8514;32;7081;7984;74;25;6107;7984;74
6236;9741;26;4525;4577;45;17;2999;4577;45
8077;9338;8;1009;1915;19;0;540;1915;19
1161;5694;0;522;1393;14;0;268;1393;14
7115;4625;26;8700;6903;54;16;5470;6903;54
6614;3626;11;6577;5453;49;10;3531;5453;49
4093;7016;0;482;1439;14;8;311;1439;14
4616;299;0;477;1212;12;0;263;1212;12
477;6957;10;4740;4131;40;9;2415;4131;40
1796;9687;0;832;1735;17;0;423;1735;17
7214;9748;8;378;2160;14;2;271;2160;14
1429;474;9;3534;4488;42;0;2330;4488;42
6965;6627;8;398;1245;12;0;255;1245;12
8166;3126;0;462;1284;17;0;223;1284;17
7816;3466;16;5483;4576;38;7;2930;4576;38
3513;1875;9;3918;4935;48;11;2542;4935;48
1198;5501;14;9848;10629;95;20;7099;10629;95
8314;9796;0;267;1009;11;6;135;1009;11
7830;4895;15;7052;7919;73;14;4997;7919;73
2414;8;11;4610;5940;57;9;3678;5940;57
1284;4941;10;4902;5667;47;17;3557;5667;47
7589;3337;10;8528;6294;59;14;4032;6294;60
4246;1044;8;1217;2594;23;4;779;2594;23
1438;7045;0;1836;3152;31;8;1235;3152;31
8805;3872;18;7982;7404;66;16;5774;7404;66
3994;3079;9;4940;5912;61;10;3074;5912;61
9462;1586;17;8376;6734;67;17;4636;6734;67
1592;4770;20;8775;9145;90;17;7004;9145;90
1504;3884;16;7558;5182;49;9;2942;5182;49
5712;7097;0;512;1383;13;0;293;1383;13
5160;5148;16;6127;6180;58;17;4251;6180;58
6555;3117;9;4273;5352;51;9;2654;5352;51
5704;8756;17;8595;9825;92;18;7126;9825;93
7615;9507;5;2986;3852;38;9;2080;3852;38
6414;8898;20;9459;10227;100;17;6971;10227;100
8105;3121;8;1853;2664;24;0;1056;2664;24
3744;7873;15;6649;7325;67;12;5407;7325;66
9571;6390;8;1030;1920;22;0;573;1920;22
5198;9450;17;9770;9788;93;16;7043;9788;93
7717;8019;25;7264;6119;53;16;3962;6119;53
7744;584;28;9590;9473;91;16;5847;9473;89
7079;8618;17;6351;6710;57;11;3774;6710;57
9390;103;11;6292;6200;56;16;4883;6200;56
9060;5617;8;4045;3797;37;0;1798;3797;37
494;7048;8;2662;3087;30;9;1348;3087;30
2123;1379;8;5835;6588;61;16;3132;6588;60
9096;5780;8;3304;3708;36;0;1747;3708;36
7279;6435;8;1322;2199;21;0;691;2199;21
7222;2234;8;2661;3461;34;10;1530;3461;34
5487;558;8;2423;2992;28;1;1325;2992;28
2183;2487;10;1945;4544;38;9;1754;4544;38
2319;9740;16;5143;7752;74;18;4509;7752;74
9874;6721;4;1120;1990;16;3;543;1990;16
1653;3154;14;5974;5558;54;8;4194;5558;54
6120;3568;11;3568;3663;27;9;1819;3663;27
512;7864;9;5614;5502;47;19;4238;5502;47
4738;1257;9;3103;4141;43;0;2209;4141;43
3969;130;21;8449;6343;53;11;4808;6343;53
4682;4057;20;6420;6270;56;8;4197;6270;56
622;3005;12;5015;6197;59;16;4013;6197;59
5125;8682;8;6991;7611;57;17;5283;7611;57
4220;440;16;6351;8885;80;16;5607;8885;80
6653;5093;9;1555;3288;30;0;1148;3288;30
9642;6300;16;3306;5755;56;3;2951;5755;56
5853;6116;19;8951;9641;85;38;7263;9641;85
8061;1609;4;1646;2475;24;8;816;2475;24
3430;5506;12;5284;6711;65;16;4660;6711;65
9749;3406;16;6779;7477;72;10;4133;7477;72
7871;9074;8;2573;3627;39;0;1513;3627;39
5294;2324;18;6556;6763;59;8;4213;6763;59
8841;5721;16;7784;7879;73;13;5966;7879;73
6482;5208;17;7614;5710;55;19;4366;5710;55
4640;6089;2;2947;4990;46;8;2495;4990;46
1084;4628;16;5112;6174;55;8;4456;6174;55
2269;267;8;1475;2286;21;0;690;2286;21
232;3321;16;5654;7739;63;8;4553;7739;63
5288;8375;14;2345;2989;30;1;1138;2989;30
4790;2043;0;1404;2330;23;9;783;2330;23
859;3955;11;8983;7384;73;20;5496;7384;73
2126;7545;0;191;991;9;0;157;991;9
3922;8918;16;4075;5953;58;4;2745;5953;58
6957;4935;19;8380;7906;75;17;6350;7906;75
8559;9880;8;3492;4981;51;8;2810;4981;51
3613;634;9;2191;2819;26;0;1112;2819;26
3722;824;10;3304;4818;43;10;2883;4818;43
4435;4751;8;2129;3842;32;5;1446;3842;32
6773;9337;16;9859;9880;92;18;6779;9880;92
2737;1592;8;2889;3224;33;8;1397;3224;33
7757;6042;16;7987;6562;59;16;4524;6562;59
4060;9684;8;4467;3974;33;8;2187;3974;33
9340;9473;0;329;1116;12;0;189;1116;12
7976;4746;19;7247;6907;66;8;4336;6907;66
5164;7955;16;3986;3744;30;0;1867;3744;30
4431;466;9;2299;5009;42;8;2053;5009;42
1750;4722;17;9851;9724;86;16;6557;9724;86
7424;2560;9;2130;4029;37;0;1729;4029;37
6008;3891;16;6635;7297;69;9;4400;7297;70
8036;4526;11;3168;4285;45;8;1786;4285;45
3253;3339;0;452;1238;16;0;227;1238;15
1244;9556;16;8378;7621;74;17;5216;7621;74
6503;2694;16;4083;4275;37;9;2574;4275;37
6407;743;18;5109;6669;59;12;4305;6669;59
6160;5876;8;2405;3798;32;8;1571;3798;32
4448;539;22;6238;6260;53;11;3550;6260;53
1917;9265;29;9095;7529;64;28;5812;7529;64
7827;5878;31;6886;5753;59;8;3884;5753;59
9419;8863;16;3189;3483;34;3;1370;3483;34
4080;1955;8;3445;5060;45;11;3077;5060;45
1668;2145;20;9698;10871;105;20;7386;10871;105
5224;4896;0;310;1334;13;0;215;1334;13
5330;4598;8;5105;4571;39;12;2893;4571;39
7092;1285;9;4641;5879;56;16;3788;5879;56
5540;2737;0;1951;3489;35;10;1345;3489;35
7446;3808;0;658;1550;16;0;385;1550;16
238;4385;16;3043;4797;37;9;2249;4797;37
2807;1489;24;6072;6140;60;17;4971;6140;60
970;4882;17;4472;4972;45;8;3081;4972;45
9247;3199;18;9144;6180;56;16;3580;6180;56
9965;1087;17;4799;5029;46;16;3155;5029;46
2003;9414;17;3492;3816;33;16;2160;3816;33
9989;65;19;3215;4493;44;8;2700;4493;44
3144;6142;19;8877;9746;87;18;6874;9746;87
3838;265;4;3820;5330;49;16;3345;5330;49
8741;2649;12;8618;5658;53;8;3275;5658;53
5012;1638;12;3326;4495;39;9;1869;4495;39
3495;9304;16;8546;9574;83;17;6566;9574;83
418;7476;8;3126;4196;43;8;2079;4196;43
5711;442;9;6240;7091;62;16;3896;7091;62
8009;5361;8;4985;5466;50;8;3043;5466;50
9494;6595;16;8274;8564;82;25;6630;8564;82
8604;1117;9;8209;9028;88;17;5321;9028;88
4160;645;18;9916;8809;80;16;5850;8809;81
4120;7853;8;3371;4303;33;8;2485;4303;33
8046;429;18;5476;6431;55;8;4126;6431;54
2321;9708;16;5550;5037;43;9;3462;5037;43
8573;4124;8;2005;2704;25;0;1008;2704;26
7768;1455;10;2957;3277;32;0;1540;3277;32
317;176;8;659;1562;18;0;366;1562;18
9097;6083;8;4509;5294;44;9;3422;5294;44
652;9615;16;6491;6096;55;17;4885;6096;55
4832;6198;10;8631;6362;68;16;4768;6362;68
7920;8192;8;1724;2959;31;0;1129;2959;31
3451;6206;17;4605;4548;38;1;2722;4548;38
7315;1814;20;7816;8917;82;20;6290;8917;82
1563;8714;12;9517;6627;64;17;3598;6627;64
1688;4137;3;3820;5978;56;16;3322;5978;58
9380;6835;12;5813;4842;43;4;2492;4842;42
5437;5826;18;6886;6695;56;19;5463;6695;56
6468;3022;12;6101;8799;82;18;5126;8799;82
5817;1411;15;4169;4740;43;15;2668;4740;43
896;7873;12;3320;4361;42;10;2604;4361;42
9924;2961;19;3763;3624;33;1;1366;3624;33
9210;4719;20;9315;7155;72;16;5226;7155;72
9254;8592;18;8493;8144;73;19;6149;8144;73
9615;4546;8;2913;3301;32;0;1300;3301;32
3095;5689;8;3293;4580;42;9;2470;4580;42
6540;5716;16;3350;3468;33;1;1504;3468;33
8598;3930;9;4802;6155;57;16;3795;6155;57
5761;8634;11;5423;5796;53;8;2883;5796;53
1334;7162;8;3427;6073;60;9;3097;6073;60
7870;846;17;4710;5842;49;8;3458;5842;49
2546;5271;17;7505;6882;56;9;5033;6882;56
8090;9511;10;1990;3409;35;0;1342;3409;35
3888;398;8;915;2070;24;5;634;2070;24
7986;9703;9;4985;6198;56;12;3396;6198;56
7043;4135;10;7949;5651;51;18;3657;5651;51
7246;5713;12;7830;7024;62;19;5620;7024;62
1931;3290;9;3555;4195;41;1;2045;4195;41
143;2548;16;8275;8718;76;18;5223;8718;76
8600;3761;0;1384;2871;26;8;1062;2871;26
6501;681;18;7679;7204;67;8;5123;7204;67
6988;5068;17;5385;6264;61;8;3516;6264;61
9725;1989;0;212;895;11;0;133;895;11
5134;9979;17;8355;7624;72;17;5948;7624;72
6920;5947;25;5595;4470;39;12;2819;4470;39
3498;3020;9;3980;3831;30;16;2067;3831;30
5894;5809;8;4539;4843;53;8;2777;4843;53
213;5505;9;4666;4155;38;9;1693;4155;38
1537;4381;10;3325;5568;55;8;2985;5568;55
3391;5053;0;984;2270;17;8;511;2270;17
7127;877;9;5078;7619;55;8;3810;7619;55
3985;9211;18;4435;5409;52;8;2975;5409;52
4143;3072;16;6495;7694;77;9;5441;7694;77
3046;1018;18;6989;6084;53;8;4068;6084;53
4860;5683;16;3594;4155;40;1;2087;4155;40
4838;5113;16;8404;8507;78;19;6579;8507;78
5103;8620;8;2196;3275;29;9;1475;3275;29
4190;219;3;2402;3124;31;8;1234;3124;31
2182;1405;9;4257;5906;52;12;3657;5906;52
1083;7463;8;2581;3054;29;3;1262;3054;29
2451;2085;21;9729;7238;69;10;4739;7238;69
2612;4832;9;2756;3153;31;9;1370;3153;31
3112;2025;12;4314;6232;16;8;2616;6232;16
7512;8251;20;8695;9412;87;20;6729;9412;87
4414;3114;11;8150;6406;68;9;3137;6406;68
2556;6962;11;4026;5538;47;9;3257;5538;47
1669;5363;11;3290;3676;28;8;1370;3676;28
135;6692;9;5996;6816;58;17;5083;6816;58
8998;1906;9;5089;6319;58;16;4191;6319;58
6361;9270;17;7223;6052;56;16;4641;6052;56
1060;6640;12;4309;5495;54;12;3035;5495;54
5893;1947;0;177;767;6;0;82;767;6
5185;5039;4;1001;2491;24;4;694;2491;24
4112;6091;12;4227;6713;62;14;3799;6713;62
4108;8223;19;7020;5107;47;11;3134;5107;46
1058;8563;7;2508;3031;27;6;1284;3031;27
5719;876;21;9560;7385;62;17;4841;7385;62
3241;1080;19;8621;9741;91;18;4930;9741;91
5175;8648;3;692;1564;15;2;369;1564;15
492;2169;13;4897;4655;46;10;2340;4655;46
7430;3393;18;6579;4962;45;11;3209;4962;45
5165;4561;5;1384;2246;19;3;715;2246;19
3602;1502;7;5185;5946;64;20;4511;5946;64
1016;3318;9;2471;2990;30;10;1241;2990;30
3448;7067;19;9720;8816;82;16;6434;8816;82
9192;2545;16;7668;6217;56;16;4455;6217;56
3211;9646;0;1532;2333;18;0;583;2333;18
9289;698;8;541;1398;13;0;292;1398;13
9758;2038;8;5451;5194;46;16;3546;5194;46
4248;4511;16;7714;6658;61;9;5046;6658;61
754;8768;18;7791;6771;60;17;5667;6771;61
1494;9616;11;6262;5961;55;8;3949;5961;55
1480;2469;18;8611;9715;90;16;6946;9715;90
4251;6651;19;4137;3908;32;8;2088;3908;32
3832;6355;0;576;1460;15;8;296;1460;15
9768;7263;0;1104;2675;23;8;800;2675;23
666;2373;27;5863;6907;65;19;5153;6907;65
965;6015;0;725;1640;13;0;360;1640;13
5826;8066;8;1144;2055;20;0;580;2055;20
6729;3221;0;955;1867;17;8;447;1867;17
8089;8496;0;180;843;9;0;122;843;9
9687;9264;9;5707;5477;48;16;3898;5477;48
8854;498;17;7247;9009;86;19;5172;9009;86
1157;7963;8;4484;5812;56;13;4036;5812;56
187;6693;8;705;1564;16;1;349;1564;16
7640;1291;11;9174;9472;80;25;6954;9472;80
4300;9043;15;6931;7854;68;23;5211;7854;68
7724;4693;18;7449;9318;86;13;4563;9318;86
2794;9250;16;6058;6097;52;13;4236;6097;52
5040;7114;11;7066;6971;63;15;5010;6971;63
9774;3549;13;3965;3794;41;0;1868;3794;41
3598;6833;11;5240;5116;48;9;3160;5116;48
4817;5020;27;8759;8964;81;16;6820;8964;81
3255;1423;17;3569;4775;43;8;2468;4775;43
2887;3154;9;5845;6260;60;16;4411;6260;60
4413;5413;12;6442;5869;49;17;4474;5869;49
1485;2611;8;4076;3838;33;9;1839;3838;33
7306;613;8;6197;7636;62;16;5371;7636;62
5080;8976;8;2439;4173;40;9;2079;4173;39
7918;2434;17;7564;7762;66;16;6187;7762;66
4540;2753;20;9365;7765;73;9;4674;7765;73
6982;1636;9;1484;2335;21;4;849;2335;21
6894;9485;8;4851;5302;45;13;3321;5302;45
9175;2517;18;6185;6356;60;12;4635;6356;60
2177;1065;9;5307;6327;64;21;4607;6327;64
443;2251;16;5073;5093;44;8;3505;5093;44
1852;1323;8;4136;4471;40;9;2605;4471;40
8210;8306;8;985;1897;16;2;493;1897;16
7645;89;16;8392;8571;78;16;6401;8571;78
6969;1413;9;3431;3585;34;8;1846;3585;34
3543;9379;13;8903;8801;83;16;6640;8801;83
9880;6361;8;1271;2096;21;0;643;2096;21
9047;6874;17;9693;7358;65;8;3776;7358;65
197;3191;8;453;1250;13;1;249;1250;13
661;8347;9;8691;6940;51;17;3926;6940;51
5287;5427;8;2703;3876;34;0;1883;3876;34
6677;764;24;9553;9911;94;18;6876;9911;94
5653;5677;26;9617;11611;109;21;7371;11611;109
5612;1378;16;7111;7076;59;17;5829;7076;59
7356;2916;8;1008;1954;17;0;497;1954;17
8000;861;9;3945;5785;58;10;3454;5785;58
4143;2386;0;48;423;6;0;49;423;6
281;8433;16;8827;9110;82;16;5473;9110;82
4473;872;11;6257;7002;66;18;4018;7002;66
1156;9921;0;583;1448;15;0;372;1448;15
702;5014;20;9778;11160;108;20;7246;11160;108
2758;6089;14;4631;4213;35;6;2448;4213;35
5519;9479;19;7571;9068;81;14;6655;9068;81
524;2856;19;8491;8098;72;19;6594;8098;72
6573;3607;8;392;1182;13;1;201;1182;13
8353;2968;1;1733;3513;32;8;1441;3513;32
5364;2898;12;6212;6977;64;17;4937;6977;64
5066;3180;11;4127;6708;67;9;3613;6708;67
921;9483;11;5665;6658;51;8;4482;6658;51
475;5942;8;178;1038;10;1;120;1038;10
2783;3925;10;9005;8847;55;16;4609;8847;55
9724;4226;18;8746;8225;71;16;4782;8225;72
770;4770;18;8859;9769;88;18;6934;9769;88
9030;8802;8;1635;2573;25;0;870;2573;25
6390;4565;9;1265;2364;23;0;813;2364;23
9272;9766;16;9157;8291;65;17;6286;8291;65
186;9318;13;6648;5904;53;16;3883;5904;53
5654;8823;8;4009;7212;64;14;3624;7212;64
4534;2530;11;9055;10192;103;27;7123;10192;103
7488;2225;0;1045;1941;20;0;551;1941;20
8388;3931;22;8024;5583;52;10;3212;5583;52
8385;3915;0;2036;3421;32;9;1355;3421;32
1867;771;11;8618;7056;59;18;5617;7056;60
2206;8708;12;6630;5260;50;10;3017;5260;50
3013;6193;19;5954;7669;72;24;4273;7669;72
4382;7660;9;3118;3806;41;8;2003;3806;41
8339;1118;16;4504;6121;55;8;3976;6121;55
2841;2876;16;7071;6904;67;17;4980;6904;67
5671;2783;17;7506;7207;73;24;5298;7207;65
3033;1619;9;1771;3245;29;5;1272;3245;29
6766;879;1;1379;2977;27;8;1031;2977;27
9997;7406;16;9361;9451;78;17;6136;9451;78
3952;4775;0;74;504;7;0;42;504;7
9837;2162;10;6549;6878;62;20;5376;6878;62
6048;5341;8;5139;4304;36;8;2583;4304;36
375;7721;15;7173;7367;68;16;5836;7367;68
9023;5575;17;9766;10263;96;24;7155;10263;96
232;3527;16;7676;9215;88;17;6182;9215;88
8157;2570;0;367;1136;11;0;172;1136;11
262;6232;0;199;877;10;0;84;877;10
9183;868;10;2049;2853;27;1;1146;2853;27
6922;3113;9;2681;3120;28;0;1397;3120;28
764;4881;19;5586;7214;64;11;4799;7214;64
6299;9327;0;1624;3279;33;8;971;3279;33
545;4366;14;7891;8345;78;19;6430;8345;78
2821;4903;10;3749;3690;39;9;1918;3690;39
1989;5640;10;8981;7533;73;19;4797;7533;73
7145;9339;5;2275;4865;48;9;2017;4865;48
7606;528;19;9861;11392;105;21;7414;11392;105
5198;9806;8;3899;4582;41;12;2208;4582;41
2082;6509;18;9937;9676;93;17;6288;9676;93
7157;7989;5;3420;3754;34;9;2067;3754;34
3266;7662;19;8062;8468;75;16;6554;8468;75
6522;8929;8;2354;2920;24;0;1174;2920;24
3297;5771;16;4946;5447;49;8;2336;5447;49
4470;1629;16;8294;7727;70;17;6035;7727;70
1882;870;16;6736;4888;50;8;2912;4888;50
2929;3104;8;3203;5373;43;9;2752;5373;43
4799;868;11;3687;6287;55;9;3275;6287;55
8821;4704;17;9708;9271;80;16;6282;9271;80
4998;7730;17;6898;5136;46;10;3518;5136;46
5727;5316;8;5394;6467;54;18;4533;6467;54
4926;9765;15;6968;6578;65;12;3816;6578;65
7358;9283;8;7362;9247;85;21;6166;9247;85
8527;9826;9;1838;4020;41;5;1559;4020;41
3981;8046;16;8298;9569;79;20;6025;9569;79
9855;1351;8;4707;4351;40;8;2740;4351;40
877;2807;17;4292;5838;53;8;3723;5838;53
4945;1956;19;9727;9697;79;17;6309;9697;79
6987;1757;8;4415;4228;40;7;2194;4228;40
4536;5993;18;6434;5325;49;8;3877;5325;49
7346;5909;0;130;950;10;0;94;950;10
9098;3614;9;2282;2872;30;0;1149;2872;30
3033;4886;16;6203;6783;67;8;3693;6783;67
4640;9209;18;5356;7145;75;9;4549;7145;75
4877;4081;16;5162;4302;38;8;2066;4302;38
3945;9007;9;4095;5301;42;8;2911;5301;42
9113;6972;0;681;1569;16;0;336;1569;16
589;522;18;7504;7150;62;16;5545;7150;62
7777;1353;9;2294;2887;27;0;1152;2887;27
